_id,Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
3195,2023,10,Oct,Wednesday,Normal Weekday,Tram,449700
3196,2023,11,Nov,Friday,Normal Weekday,MetroBus,391050
3197,2023,11,Nov,Friday,Normal Weekday,MetroTrain,518550
3198,2023,11,Nov,Friday,Normal Weekday,RegionalBus,41200
3199,2023,11,Nov,Friday,Normal Weekday,RegionalTrain,50900
3200,2023,11,Nov,Friday,Normal Weekday,Tram,468150
3201,2023,11,Nov,Monday,Normal Weekday,MetroBus,366950
3202,2023,11,Nov,Monday,Normal Weekday,MetroTrain,472500
3203,2023,11,Nov,Monday,Normal Weekday,RegionalBus,38150
3204,2023,11,Nov,Monday,Normal Weekday,RegionalTrain,45650
3205,2023,11,Nov,Monday,Normal Weekday,Tram,415900
3206,2023,11,Nov,Saturday,Weekend,MetroBus,213300
3207,2023,11,Nov,Saturday,Weekend,MetroTrain,325050
3208,2023,11,Nov,Saturday,Weekend,RegionalBus,21650
3209,2023,11,Nov,Saturday,Weekend,RegionalTrain,36700
3210,2023,11,Nov,Saturday,Weekend,Tram,358900
3211,2023,11,Nov,Sunday,Weekend,MetroBus,149800
3212,2023,11,Nov,Sunday,Weekend,MetroTrain,226750
3213,2023,11,Nov,Sunday,Weekend,RegionalBus,12950
3214,2023,11,Nov,Sunday,Weekend,RegionalTrain,25300
3215,2023,11,Nov,Sunday,Weekend,Tram,260350
3216,2023,11,Nov,Thursday,Normal Weekday,MetroBus,411700
3217,2023,11,Nov,Thursday,Normal Weekday,MetroTrain,600950
3218,2023,11,Nov,Thursday,Normal Weekday,RegionalBus,42750
3219,2023,11,Nov,Thursday,Normal Weekday,RegionalTrain,55650
3220,2023,11,Nov,Thursday,Normal Weekday,Tram,491600
3221,2023,11,Nov,Tuesday,Normal Weekday,MetroBus,406100
3222,2023,11,Nov,Tuesday,Normal Weekday,MetroTrain,583950
3223,2023,11,Nov,Tuesday,Normal Weekday,RegionalBus,41400
3224,2023,11,Nov,Tuesday,Normal Weekday,RegionalTrain,54450
3225,2023,11,Nov,Tuesday,Normal Weekday,Tram,485650
3226,2023,11,Nov,Wednesday,Normal Weekday,MetroBus,392900
3227,2023,11,Nov,Wednesday,Normal Weekday,MetroTrain,558350
3228,2023,11,Nov,Wednesday,Normal Weekday,RegionalBus,39150
3229,2023,11,Nov,Wednesday,Normal Weekday,RegionalTrain,54000
3230,2023,11,Nov,Wednesday,Normal Weekday,Tram,469200
3231,2023,12,Dec,Friday,Normal Weekday,MetroBus,375700
3232,2023,12,Dec,Friday,Normal Weekday,MetroTrain,552500
3233,2023,12,Dec,Friday,Normal Weekday,RegionalBus,39250
3234,2023,12,Dec,Friday,Normal Weekday,RegionalTrain,55600
3235,2023,12,Dec,Friday,Normal Weekday,Tram,525000
3236,2023,12,Dec,Friday,School Holiday Weekday,MetroBus,279100
3237,2023,12,Dec,Friday,School Holiday Weekday,MetroTrain,406450
3238,2023,12,Dec,Friday,School Holiday Weekday,RegionalBus,26850
3239,2023,12,Dec,Friday,School Holiday Weekday,RegionalTrain,46300
3240,2023,12,Dec,Friday,School Holiday Weekday,Tram,407200
3241,2023,12,Dec,Monday,Normal Weekday,MetroBus,353450
3242,2023,12,Dec,Monday,Normal Weekday,MetroTrain,479000
3243,2023,12,Dec,Monday,Normal Weekday,RegionalBus,36300
3244,2023,12,Dec,Monday,Normal Weekday,RegionalTrain,47850
3245,2023,12,Dec,Monday,Normal Weekday,Tram,451400
3246,2023,12,Dec,Saturday,Weekend,MetroBus,194900
3247,2023,12,Dec,Saturday,Weekend,MetroTrain,311650
3248,2023,12,Dec,Saturday,Weekend,RegionalBus,20600
3249,2023,12,Dec,Saturday,Weekend,RegionalTrain,34250
3250,2023,12,Dec,Saturday,Weekend,Tram,312550
3251,2023,12,Dec,Sunday,Weekend,MetroBus,149650
3252,2023,12,Dec,Sunday,Weekend,MetroTrain,247450
3253,2023,12,Dec,Sunday,Weekend,RegionalBus,12400
3254,2023,12,Dec,Sunday,Weekend,RegionalTrain,26950
3255,2023,12,Dec,Sunday,Weekend,Tram,242350
3256,2023,12,Dec,Thursday,Normal Weekday,MetroBus,406250
3257,2023,12,Dec,Thursday,Normal Weekday,MetroTrain,600050
3258,2023,12,Dec,Thursday,Normal Weekday,RegionalBus,40850
3259,2023,12,Dec,Thursday,Normal Weekday,RegionalTrain,57050
3260,2023,12,Dec,Thursday,Normal Weekday,Tram,555950
3261,2023,12,Dec,Thursday,School Holiday Weekday,MetroBus,290800
3262,2023,12,Dec,Thursday,School Holiday Weekday,MetroTrain,440950
3263,2023,12,Dec,Thursday,School Holiday Weekday,RegionalBus,29500
3264,2023,12,Dec,Thursday,School Holiday Weekday,RegionalTrain,50550
3265,2023,12,Dec,Thursday,School Holiday Weekday,Tram,416250
3266,2023,12,Dec,Tuesday,Normal Weekday,MetroBus,380200
3267,2023,12,Dec,Tuesday,Normal Weekday,MetroTrain,560350
3268,2023,12,Dec,Tuesday,Normal Weekday,RegionalBus,37000
3269,2023,12,Dec,Tuesday,Normal Weekday,RegionalTrain,54400
3270,2023,12,Dec,Tuesday,Normal Weekday,Tram,512950
3271,2023,12,Dec,Wednesday,Normal Weekday,MetroBus,381900
3272,2023,12,Dec,Wednesday,Normal Weekday,MetroTrain,575450
3273,2023,12,Dec,Wednesday,Normal Weekday,RegionalBus,36850
3274,2023,12,Dec,Wednesday,Normal Weekday,RegionalTrain,47900
3275,2023,12,Dec,Wednesday,Normal Weekday,Tram,525200
3276,2023,12,Dec,Wednesday,School Holiday Weekday,MetroBus,225250
3277,2023,12,Dec,Wednesday,School Holiday Weekday,MetroTrain,334400
3278,2023,12,Dec,Wednesday,School Holiday Weekday,RegionalBus,21450
3279,2023,12,Dec,Wednesday,School Holiday Weekday,RegionalTrain,44200
3280,2023,12,Dec,Wednesday,School Holiday Weekday,Tram,336200
3281,2024,1,Jan,Friday,School Holiday Weekday,MetroBus,301800
3282,2024,1,Jan,Friday,School Holiday Weekday,MetroTrain,416500
3283,2024,1,Jan,Friday,School Holiday Weekday,RegionalBus,28100
3284,2024,1,Jan,Friday,School Holiday Weekday,RegionalTrain,47600
3285,2024,1,Jan,Friday,School Holiday Weekday,Tram,420900
3286,2024,1,Jan,Monday,School Holiday Weekday,MetroBus,310150
3287,2024,1,Jan,Monday,School Holiday Weekday,MetroTrain,447950
3288,2024,1,Jan,Monday,School Holiday Weekday,RegionalBus,26800
3289,2024,1,Jan,Monday,School Holiday Weekday,RegionalTrain,49000
3290,2024,1,Jan,Monday,School Holiday Weekday,Tram,414600
3291,2024,1,Jan,Saturday,Weekend,MetroBus,205750
3292,2024,1,Jan,Saturday,Weekend,MetroTrain,318550
3293,2024,1,Jan,Saturday,Weekend,RegionalBus,20500
3294,2024,1,Jan,Saturday,Weekend,RegionalTrain,36200
3295,2024,1,Jan,Saturday,Weekend,Tram,332600
3296,2024,1,Jan,Sunday,Weekend,MetroBus,139500
3297,2024,1,Jan,Sunday,Weekend,MetroTrain,249650
3298,2024,1,Jan,Sunday,Weekend,RegionalBus,11500
3299,2024,1,Jan,Sunday,Weekend,RegionalTrain,26350
3300,2024,1,Jan,Sunday,Weekend,Tram,242700
3301,2024,1,Jan,Thursday,School Holiday Weekday,MetroBus,328200
3302,2024,1,Jan,Thursday,School Holiday Weekday,MetroTrain,492750
3303,2024,1,Jan,Thursday,School Holiday Weekday,RegionalBus,28900
3304,2024,1,Jan,Thursday,School Holiday Weekday,RegionalTrain,49550
3305,2024,1,Jan,Thursday,School Holiday Weekday,Tram,447950
3306,2024,1,Jan,Tuesday,Normal Weekday,MetroBus,388550
3307,2024,1,Jan,Tuesday,Normal Weekday,MetroTrain,550550
3308,2024,1,Jan,Tuesday,Normal Weekday,RegionalBus,31500
3309,2024,1,Jan,Tuesday,Normal Weekday,RegionalTrain,55600
3310,2024,1,Jan,Tuesday,Normal Weekday,Tram,480200
3311,2024,1,Jan,Tuesday,School Holiday Weekday,MetroBus,310450
3312,2024,1,Jan,Tuesday,School Holiday Weekday,MetroTrain,476800
3313,2024,1,Jan,Tuesday,School Holiday Weekday,RegionalBus,27050
3314,2024,1,Jan,Tuesday,School Holiday Weekday,RegionalTrain,51800
3315,2024,1,Jan,Tuesday,School Holiday Weekday,Tram,421150
3316,2024,1,Jan,Wednesday,Normal Weekday,MetroBus,401700
3317,2024,1,Jan,Wednesday,Normal Weekday,MetroTrain,538650
3318,2024,1,Jan,Wednesday,Normal Weekday,RegionalBus,33650
3319,2024,1,Jan,Wednesday,Normal Weekday,RegionalTrain,56450
3320,2024,1,Jan,Wednesday,Normal Weekday,Tram,500800
3321,2024,1,Jan,Wednesday,School Holiday Weekday,MetroBus,302050
3322,2024,1,Jan,Wednesday,School Holiday Weekday,MetroTrain,463800
3323,2024,1,Jan,Wednesday,School Holiday Weekday,RegionalBus,25900
3324,2024,1,Jan,Wednesday,School Holiday Weekday,RegionalTrain,52450
3325,2024,1,Jan,Wednesday,School Holiday Weekday,Tram,421200
3326,2024,2,Feb,Friday,Normal Weekday,MetroBus,404350
3327,2024,2,Feb,Friday,Normal Weekday,MetroTrain,559400
3328,2024,2,Feb,Friday,Normal Weekday,RegionalBus,38450
3329,2024,2,Feb,Friday,Normal Weekday,RegionalTrain,49000
3330,2024,2,Feb,Friday,Normal Weekday,Tram,498700
3331,2024,2,Feb,Monday,Normal Weekday,MetroBus,413700
3332,2024,2,Feb,Monday,Normal Weekday,MetroTrain,538500
3333,2024,2,Feb,Monday,Normal Weekday,RegionalBus,37400
3334,2024,2,Feb,Monday,Normal Weekday,RegionalTrain,42700
3335,2024,2,Feb,Monday,Normal Weekday,Tram,461350
3336,2024,2,Feb,Saturday,Weekend,MetroBus,228700
3337,2024,2,Feb,Saturday,Weekend,MetroTrain,385450
3338,2024,2,Feb,Saturday,Weekend,RegionalBus,19400
3339,2024,2,Feb,Saturday,Weekend,RegionalTrain,37600
3340,2024,2,Feb,Saturday,Weekend,Tram,428350
3341,2024,2,Feb,Sunday,Weekend,MetroBus,157050
3342,2024,2,Feb,Sunday,Weekend,MetroTrain,275700
3343,2024,2,Feb,Sunday,Weekend,RegionalBus,11550
3344,2024,2,Feb,Sunday,Weekend,RegionalTrain,26700
3345,2024,2,Feb,Sunday,Weekend,Tram,304600
3346,2024,2,Feb,Thursday,Normal Weekday,MetroBus,432150
3347,2024,2,Feb,Thursday,Normal Weekday,MetroTrain,610500
3348,2024,2,Feb,Thursday,Normal Weekday,RegionalBus,38800
3349,2024,2,Feb,Thursday,Normal Weekday,RegionalTrain,57700
3350,2024,2,Feb,Thursday,Normal Weekday,Tram,515150
3351,2024,2,Feb,Tuesday,Normal Weekday,MetroBus,435650
3352,2024,2,Feb,Tuesday,Normal Weekday,MetroTrain,621100
3353,2024,2,Feb,Tuesday,Normal Weekday,RegionalBus,38250
3354,2024,2,Feb,Tuesday,Normal Weekday,RegionalTrain,58650
3355,2024,2,Feb,Tuesday,Normal Weekday,Tram,505750
3356,2024,2,Feb,Wednesday,Normal Weekday,MetroBus,430800
3357,2024,2,Feb,Wednesday,Normal Weekday,MetroTrain,625450
3358,2024,2,Feb,Wednesday,Normal Weekday,RegionalBus,38400
3359,2024,2,Feb,Wednesday,Normal Weekday,RegionalTrain,59050
3360,2024,2,Feb,Wednesday,Normal Weekday,Tram,514100
3361,2024,3,Mar,Friday,Normal Weekday,MetroBus,429300
3362,2024,3,Mar,Friday,Normal Weekday,MetroTrain,619650
3363,2024,3,Mar,Friday,Normal Weekday,RegionalBus,41350
3364,2024,3,Mar,Friday,Normal Weekday,RegionalTrain,47700
3365,2024,3,Mar,Friday,Normal Weekday,Tram,545000
3366,2024,3,Mar,Monday,Normal Weekday,MetroBus,430500
3367,2024,3,Mar,Monday,Normal Weekday,MetroTrain,595550
3368,2024,3,Mar,Monday,Normal Weekday,RegionalBus,41400
3369,2024,3,Mar,Monday,Normal Weekday,RegionalTrain,57300
3370,2024,3,Mar,Monday,Normal Weekday,Tram,516850
3371,2024,3,Mar,Saturday,Weekend,MetroBus,234350
3372,2024,3,Mar,Saturday,Weekend,MetroTrain,373450
3373,2024,3,Mar,Saturday,Weekend,RegionalBus,17850
3374,2024,3,Mar,Saturday,Weekend,RegionalTrain,40350
3375,2024,3,Mar,Saturday,Weekend,Tram,421900
3376,2024,3,Mar,Sunday,Weekend,MetroBus,160850
3377,2024,3,Mar,Sunday,Weekend,MetroTrain,278600
3378,2024,3,Mar,Sunday,Weekend,RegionalBus,11200
3379,2024,3,Mar,Sunday,Weekend,RegionalTrain,29500
3380,2024,3,Mar,Sunday,Weekend,Tram,304000
3381,2024,3,Mar,Thursday,Normal Weekday,MetroBus,455750
3382,2024,3,Mar,Thursday,Normal Weekday,MetroTrain,719500
3383,2024,3,Mar,Thursday,Normal Weekday,RegionalBus,43850
3384,2024,3,Mar,Thursday,Normal Weekday,RegionalTrain,66850
3385,2024,3,Mar,Thursday,Normal Weekday,Tram,572350
3386,2024,3,Mar,Tuesday,Normal Weekday,MetroBus,446350
3387,2024,3,Mar,Tuesday,Normal Weekday,MetroTrain,685350
3388,2024,3,Mar,Tuesday,Normal Weekday,RegionalBus,43050
3389,2024,3,Mar,Tuesday,Normal Weekday,RegionalTrain,68300
3390,2024,3,Mar,Tuesday,Normal Weekday,Tram,564500
3391,2024,3,Mar,Wednesday,Normal Weekday,MetroBus,448250
3392,2024,3,Mar,Wednesday,Normal Weekday,MetroTrain,683550
3393,2024,3,Mar,Wednesday,Normal Weekday,RegionalBus,43400
3394,2024,3,Mar,Wednesday,Normal Weekday,RegionalTrain,68300
3395,2024,3,Mar,Wednesday,Normal Weekday,Tram,582900
3396,2024,4,Apr,Friday,Normal Weekday,MetroBus,364550
3397,2024,4,Apr,Friday,Normal Weekday,MetroTrain,535250
3398,2024,4,Apr,Friday,Normal Weekday,RegionalBus,39950
3399,2024,4,Apr,Friday,Normal Weekday,RegionalTrain,53150
3400,2024,4,Apr,Friday,Normal Weekday,Tram,512800
3401,2024,4,Apr,Friday,School Holiday Weekday,MetroBus,347100
3402,2024,4,Apr,Friday,School Holiday Weekday,MetroTrain,567450
3403,2024,4,Apr,Friday,School Holiday Weekday,RegionalBus,36300
3404,2024,4,Apr,Friday,School Holiday Weekday,RegionalTrain,63600
3405,2024,4,Apr,Friday,School Holiday Weekday,Tram,533100
3406,2024,4,Apr,Monday,Normal Weekday,MetroBus,382800
3407,2024,4,Apr,Monday,Normal Weekday,MetroTrain,566800
3408,2024,4,Apr,Monday,Normal Weekday,RegionalBus,40950
3409,2024,4,Apr,Monday,Normal Weekday,RegionalTrain,56450
3410,2024,4,Apr,Monday,Normal Weekday,Tram,475750
3411,2024,4,Apr,Monday,School Holiday Weekday,MetroBus,354900
3412,2024,4,Apr,Monday,School Holiday Weekday,MetroTrain,547950
3413,2024,4,Apr,Monday,School Holiday Weekday,RegionalBus,35200
3414,2024,4,Apr,Monday,School Holiday Weekday,RegionalTrain,60550
3415,2024,4,Apr,Monday,School Holiday Weekday,Tram,497250
3416,2024,4,Apr,Saturday,Weekend,MetroBus,225550
3417,2024,4,Apr,Saturday,Weekend,MetroTrain,382700
3418,2024,4,Apr,Saturday,Weekend,RegionalBus,18000
3419,2024,4,Apr,Saturday,Weekend,RegionalTrain,41000
3420,2024,4,Apr,Saturday,Weekend,Tram,479500
3421,2024,4,Apr,Sunday,Weekend,MetroBus,152650
3422,2024,4,Apr,Sunday,Weekend,MetroTrain,245700
3423,2024,4,Apr,Sunday,Weekend,RegionalBus,10800
3424,2024,4,Apr,Sunday,Weekend,RegionalTrain,28350
3425,2024,4,Apr,Sunday,Weekend,Tram,333700
3426,2024,4,Apr,Thursday,Normal Weekday,MetroBus,407950
3427,2024,4,Apr,Thursday,Normal Weekday,MetroTrain,693100
3428,2024,4,Apr,Thursday,Normal Weekday,RegionalBus,43000
3429,2024,4,Apr,Thursday,Normal Weekday,RegionalTrain,62300
3430,2024,4,Apr,Thursday,Normal Weekday,Tram,552900
3431,2024,4,Apr,Thursday,School Holiday Weekday,MetroBus,375550
3432,2024,4,Apr,Thursday,School Holiday Weekday,MetroTrain,640300
3433,2024,4,Apr,Thursday,School Holiday Weekday,RegionalBus,37650
3434,2024,4,Apr,Thursday,School Holiday Weekday,RegionalTrain,66300
3435,2024,4,Apr,Thursday,School Holiday Weekday,Tram,558550
3436,2024,4,Apr,Tuesday,Normal Weekday,MetroBus,410150
3437,2024,4,Apr,Tuesday,Normal Weekday,MetroTrain,662850
3438,2024,4,Apr,Tuesday,Normal Weekday,RegionalBus,42200
3439,2024,4,Apr,Tuesday,Normal Weekday,RegionalTrain,63000
3440,2024,4,Apr,Tuesday,Normal Weekday,Tram,532300
3441,2024,4,Apr,Tuesday,School Holiday Weekday,MetroBus,333500
3442,2024,4,Apr,Tuesday,School Holiday Weekday,MetroTrain,551450
3443,2024,4,Apr,Tuesday,School Holiday Weekday,RegionalBus,33350
3444,2024,4,Apr,Tuesday,School Holiday Weekday,RegionalTrain,60150
3445,2024,4,Apr,Tuesday,School Holiday Weekday,Tram,498300
3446,2024,4,Apr,Wednesday,Normal Weekday,MetroBus,406900
3447,2024,4,Apr,Wednesday,Normal Weekday,MetroTrain,691700
3448,2024,4,Apr,Wednesday,Normal Weekday,RegionalBus,44300
3449,2024,4,Apr,Wednesday,Normal Weekday,RegionalTrain,65600
3450,2024,4,Apr,Wednesday,Normal Weekday,Tram,554300
3451,2024,4,Apr,Wednesday,School Holiday Weekday,MetroBus,356300
3452,2024,4,Apr,Wednesday,School Holiday Weekday,MetroTrain,585350
3453,2024,4,Apr,Wednesday,School Holiday Weekday,RegionalBus,35700
3454,2024,4,Apr,Wednesday,School Holiday Weekday,RegionalTrain,63500
3455,2024,4,Apr,Wednesday,School Holiday Weekday,Tram,542050
3456,2024,5,May,Friday,Normal Weekday,MetroBus,360800
3457,2024,5,May,Friday,Normal Weekday,MetroTrain,572100
3458,2024,5,May,Friday,Normal Weekday,RegionalBus,40400
3459,2024,5,May,Friday,Normal Weekday,RegionalTrain,57300
3460,2024,5,May,Friday,Normal Weekday,Tram,481350
3461,2024,5,May,Monday,Normal Weekday,MetroBus,365150
3462,2024,5,May,Monday,Normal Weekday,MetroTrain,533700
3463,2024,5,May,Monday,Normal Weekday,RegionalBus,39150
3464,2024,5,May,Monday,Normal Weekday,RegionalTrain,52650
3465,2024,5,May,Monday,Normal Weekday,Tram,439300
3466,2024,5,May,Saturday,Weekend,MetroBus,222700
3467,2024,5,May,Saturday,Weekend,MetroTrain,365900
3468,2024,5,May,Saturday,Weekend,RegionalBus,17350
3469,2024,5,May,Saturday,Weekend,RegionalTrain,42050
3470,2024,5,May,Saturday,Weekend,Tram,400800
3471,2024,5,May,Sunday,Weekend,MetroBus,148000
3472,2024,5,May,Sunday,Weekend,MetroTrain,253350
3473,2024,5,May,Sunday,Weekend,RegionalBus,10200
3474,2024,5,May,Sunday,Weekend,RegionalTrain,32350
3475,2024,5,May,Sunday,Weekend,Tram,278300
3476,2024,5,May,Thursday,Normal Weekday,MetroBus,390200
3477,2024,5,May,Thursday,Normal Weekday,MetroTrain,642700
3478,2024,5,May,Thursday,Normal Weekday,RegionalBus,42450
3479,2024,5,May,Thursday,Normal Weekday,RegionalTrain,62100
3480,2024,5,May,Thursday,Normal Weekday,Tram,508300
3481,2024,5,May,Tuesday,Normal Weekday,MetroBus,392100
3482,2024,5,May,Tuesday,Normal Weekday,MetroTrain,622600
3483,2024,5,May,Tuesday,Normal Weekday,RegionalBus,41550
3484,2024,5,May,Tuesday,Normal Weekday,RegionalTrain,60750
3485,2024,5,May,Tuesday,Normal Weekday,Tram,487500
3486,2024,5,May,Wednesday,Normal Weekday,MetroBus,397950
3487,2024,5,May,Wednesday,Normal Weekday,MetroTrain,641150
3488,2024,5,May,Wednesday,Normal Weekday,RegionalBus,42700
3489,2024,5,May,Wednesday,Normal Weekday,RegionalTrain,62550
3490,2024,5,May,Wednesday,Normal Weekday,Tram,508550
3491,2024,6,Jun,Friday,Normal Weekday,MetroBus,354100
3492,2024,6,Jun,Friday,Normal Weekday,MetroTrain,527550
3493,2024,6,Jun,Friday,Normal Weekday,RegionalBus,37400
3494,2024,6,Jun,Friday,Normal Weekday,RegionalTrain,55650
3495,2024,6,Jun,Friday,Normal Weekday,Tram,442750
3496,2024,6,Jun,Monday,Normal Weekday,MetroBus,347300
3497,2024,6,Jun,Monday,Normal Weekday,MetroTrain,500200
3498,2024,6,Jun,Monday,Normal Weekday,RegionalBus,37350
3499,2024,6,Jun,Monday,Normal Weekday,RegionalTrain,51500
3500,2024,6,Jun,Monday,Normal Weekday,Tram,403150
3501,2024,6,Jun,Saturday,Weekend,MetroBus,199950
3502,2024,6,Jun,Saturday,Weekend,MetroTrain,338500
3503,2024,6,Jun,Saturday,Weekend,RegionalBus,16450
3504,2024,6,Jun,Saturday,Weekend,RegionalTrain,38500
3505,2024,6,Jun,Saturday,Weekend,Tram,349950
3506,2024,6,Jun,Sunday,Weekend,MetroBus,139300
3507,2024,6,Jun,Sunday,Weekend,MetroTrain,258350
3508,2024,6,Jun,Sunday,Weekend,RegionalBus,10300
3509,2024,6,Jun,Sunday,Weekend,RegionalTrain,30450
3510,2024,6,Jun,Sunday,Weekend,Tram,246350
3511,2024,6,Jun,Thursday,Normal Weekday,MetroBus,374500
3512,2024,6,Jun,Thursday,Normal Weekday,MetroTrain,573850
3513,2024,6,Jun,Thursday,Normal Weekday,RegionalBus,39600
3514,2024,6,Jun,Thursday,Normal Weekday,RegionalTrain,57650
3515,2024,6,Jun,Thursday,Normal Weekday,Tram,463500
3516,2024,6,Jun,Tuesday,Normal Weekday,MetroBus,360200
3517,2024,6,Jun,Tuesday,Normal Weekday,MetroTrain,564000
3518,2024,6,Jun,Tuesday,Normal Weekday,RegionalBus,37000
3519,2024,6,Jun,Tuesday,Normal Weekday,RegionalTrain,56550
3520,2024,6,Jun,Tuesday,Normal Weekday,Tram,443050
3521,2024,6,Jun,Wednesday,Normal Weekday,MetroBus,369300
3522,2024,6,Jun,Wednesday,Normal Weekday,MetroTrain,582150
3523,2024,6,Jun,Wednesday,Normal Weekday,RegionalBus,38750
3524,2024,6,Jun,Wednesday,Normal Weekday,RegionalTrain,60550
3525,2024,6,Jun,Wednesday,Normal Weekday,Tram,459900
3526,2024,7,Jul,Friday,Normal Weekday,MetroBus,384550
3527,2024,7,Jul,Friday,Normal Weekday,MetroTrain,548450
3528,2024,7,Jul,Friday,Normal Weekday,RegionalBus,39250
3529,2024,7,Jul,Friday,Normal Weekday,RegionalTrain,58700
3530,2024,7,Jul,Friday,Normal Weekday,Tram,481800
3531,2024,7,Jul,Friday,School Holiday Weekday,MetroBus,319700
3532,2024,7,Jul,Friday,School Holiday Weekday,MetroTrain,553500
3533,2024,7,Jul,Friday,School Holiday Weekday,RegionalBus,33000
3534,2024,7,Jul,Friday,School Holiday Weekday,RegionalTrain,62250
3535,2024,7,Jul,Friday,School Holiday Weekday,Tram,446950
3536,2024,7,Jul,Monday,Normal Weekday,MetroBus,374200
3537,2024,7,Jul,Monday,Normal Weekday,MetroTrain,516200
3538,2024,7,Jul,Monday,Normal Weekday,RegionalBus,37650
3539,2024,7,Jul,Monday,Normal Weekday,RegionalTrain,52450
3540,2024,7,Jul,Monday,Normal Weekday,Tram,432400
3541,2024,7,Jul,Monday,School Holiday Weekday,MetroBus,320350
3542,2024,7,Jul,Monday,School Holiday Weekday,MetroTrain,464650
3543,2024,7,Jul,Monday,School Holiday Weekday,RegionalBus,31600
3544,2024,7,Jul,Monday,School Holiday Weekday,RegionalTrain,49800
3545,2024,7,Jul,Monday,School Holiday Weekday,Tram,394500
3546,2024,7,Jul,Saturday,Weekend,MetroBus,190350
3547,2024,7,Jul,Saturday,Weekend,MetroTrain,336100
3548,2024,7,Jul,Saturday,Weekend,RegionalBus,16750
3549,2024,7,Jul,Saturday,Weekend,RegionalTrain,41350
3550,2024,7,Jul,Saturday,Weekend,Tram,350900
3551,2024,7,Jul,Sunday,Weekend,MetroBus,142300
3552,2024,7,Jul,Sunday,Weekend,MetroTrain,255050
3553,2024,7,Jul,Sunday,Weekend,RegionalBus,10300
3554,2024,7,Jul,Sunday,Weekend,RegionalTrain,30100
3555,2024,7,Jul,Sunday,Weekend,Tram,251600
3556,2024,7,Jul,Thursday,Normal Weekday,MetroBus,400350
3557,2024,7,Jul,Thursday,Normal Weekday,MetroTrain,597250
3558,2024,7,Jul,Thursday,Normal Weekday,RegionalBus,40000
3559,2024,7,Jul,Thursday,Normal Weekday,RegionalTrain,61250
3560,2024,7,Jul,Thursday,Normal Weekday,Tram,502600
3561,2024,7,Jul,Thursday,School Holiday Weekday,MetroBus,339400
3562,2024,7,Jul,Thursday,School Holiday Weekday,MetroTrain,550100
3563,2024,7,Jul,Thursday,School Holiday Weekday,RegionalBus,33200
3564,2024,7,Jul,Thursday,School Holiday Weekday,RegionalTrain,62050
3565,2024,7,Jul,Thursday,School Holiday Weekday,Tram,455200
3566,2024,7,Jul,Tuesday,Normal Weekday,MetroBus,417900
3567,2024,7,Jul,Tuesday,Normal Weekday,MetroTrain,607100
3568,2024,7,Jul,Tuesday,Normal Weekday,RegionalBus,39950
3569,2024,7,Jul,Tuesday,Normal Weekday,RegionalTrain,58050
3570,2024,7,Jul,Tuesday,Normal Weekday,Tram,490650
3571,2024,7,Jul,Tuesday,School Holiday Weekday,MetroBus,319000
3572,2024,7,Jul,Tuesday,School Holiday Weekday,MetroTrain,526150
3573,2024,7,Jul,Tuesday,School Holiday Weekday,RegionalBus,30750
3574,2024,7,Jul,Tuesday,School Holiday Weekday,RegionalTrain,57450
3575,2024,7,Jul,Tuesday,School Holiday Weekday,Tram,421200
3576,2024,7,Jul,Wednesday,Normal Weekday,MetroBus,418650
3577,2024,7,Jul,Wednesday,Normal Weekday,MetroTrain,608000
3578,2024,7,Jul,Wednesday,Normal Weekday,RegionalBus,41550
3579,2024,7,Jul,Wednesday,Normal Weekday,RegionalTrain,61900
3580,2024,7,Jul,Wednesday,Normal Weekday,Tram,503900
3581,2024,7,Jul,Wednesday,School Holiday Weekday,MetroBus,350100
3582,2024,7,Jul,Wednesday,School Holiday Weekday,MetroTrain,552850
3583,2024,7,Jul,Wednesday,School Holiday Weekday,RegionalBus,36000
3584,2024,7,Jul,Wednesday,School Holiday Weekday,RegionalTrain,62050
3585,2024,7,Jul,Wednesday,School Holiday Weekday,Tram,462200
3586,2024,8,Aug,Friday,Normal Weekday,MetroBus,393400
3587,2024,8,Aug,Friday,Normal Weekday,MetroTrain,571750
3588,2024,8,Aug,Friday,Normal Weekday,RegionalBus,38300
3589,2024,8,Aug,Friday,Normal Weekday,RegionalTrain,57700
3590,2024,8,Aug,Friday,Normal Weekday,Tram,484100
3591,2024,8,Aug,Monday,Normal Weekday,MetroBus,400700
3592,2024,8,Aug,Monday,Normal Weekday,MetroTrain,557450
3593,2024,8,Aug,Monday,Normal Weekday,RegionalBus,38300
3594,2024,8,Aug,Monday,Normal Weekday,RegionalTrain,54750
3595,2024,8,Aug,Monday,Normal Weekday,Tram,450200
3596,2024,8,Aug,Saturday,Weekend,MetroBus,206050
3597,2024,8,Aug,Saturday,Weekend,MetroTrain,362500
3598,2024,8,Aug,Saturday,Weekend,RegionalBus,18150
3599,2024,8,Aug,Saturday,Weekend,RegionalTrain,41200
3600,2024,8,Aug,Saturday,Weekend,Tram,373200
3601,2024,8,Aug,Sunday,Weekend,MetroBus,147250
3602,2024,8,Aug,Sunday,Weekend,MetroTrain,305700
3603,2024,8,Aug,Sunday,Weekend,RegionalBus,11200
3604,2024,8,Aug,Sunday,Weekend,RegionalTrain,33300
3605,2024,8,Aug,Sunday,Weekend,Tram,276250
